46120000	2	46000000		Füzeler
46130000	2	46000000		Roketler ve alt sistemleri
46140000	2	46000000		Fırlatıcılar
46150000	2	46000000		Kolluk kuvvetleri
46151500	3	46150000		Kitle kontrol ekipmanları
46151501	4	46151500		Barikatlar
46151502	4	46151500		İsyan kaskları
46151503	4	46151500		İsyan kalkanları
46151504	4	46151500		Vücut zırhı
46151505	4	46151500		Bariyerler
46151506	4	46151500		İsyan copları
46151507	4	46151500		Sıra (kuyruk) kontrol sistemi
46151508	4	46151500		Kask, kurşun geçirmez
46151509	4	46151500		Balistik/Parçalanma Ekipmanı
46151600	3	46150000		Güvenlik ve kontrol ekipmanları
46151601	4	46151600		Kelepçeler
46151602	4	46151600		Coplar
46151604	4	46151600		Alkol analizörleri
46151605	4	46151600		Silah veya patlayıcı dedektörleri ve malzemeleri
46151606	4	46151600		Narkotik test kitleri
46151607	4	46151600		Güvenlik boyun askıları (lanyard)
46151608	4	46151600		Bomba koruma cihazları ve malzemeleri
46151609	4	46151600		Kimlik kartı ayırt edicisi
46151610	4	46151600		Kimlik Kartı Sarf Malzemeleri
46151700	3	46150000		Adli ekipmanlar ve malzemeler ve aksesuarlar
46151702	4	46151700		Parmak izi aplikatörleri veya fırçaları
46151703	4	46151700		Parmak izi mürekkebi
46151704	4	46151700		Parmak izi mürekkebi sökücüleri
46151705	4	46151700		Parmak izi veya avuç izi mürekkep silindirleri
46151706	4	46151700		Parmak izi gizli iz kitleri
46151707	4	46151700		Parmak izi kaldırıcıları
46151708	4	46151700		Adli büyüteçler
46151709	4	46151700		Parmak izi işaretleme kalemleri
46151710	4	46151700		Parmak izi tozları
46151711	4	46151700		Ayak izi kaldırıcıları
46151712	4	46151700		Adli kimyasal çalışma istasyonları
46151713	4	46151700		Adli gizli iz kimyasalları
46151714	4	46151700		Delil kurutma dolapları
46151715	4	46151700		Parmak izi ekipmanları
46151716	4	46151700		Yalan makinesi
46151717	4	46151700		Silinmez Mürekkep
46151800	3	46150000		Patlayıcı kontrol ekipmanları ve aksesuarları ve malzemeleri
46151801	4	46151800		Patlama koruma konteyneri
46151802	4	46151800		Zırhlı Konteyner
46151900	3	46150000		Kimyasal biyolojik kontrol ekipmanları ve aksesuarları ve malzemeleri
46151901	4	46151900		Kimyasal biyolojik dekontaminasyon römorku
46160000	2	46000000		Kamu güvenliği ve kontrolü
46161500	3	46160000		Trafik kontrolü
46161501	4	46161500		Havaalanı sinyalizasyon sistemleri
46161502	4	46161500		Demiryolu sinyalizasyon sistemleri
46161503	4	46161500		Deniz sinyalizasyon sistemleri
46161504	4	46161500		Trafik sinyalleri
46161506	4	46161500		Kar veya buz eriticisi
46161516	4	46161500		Plaka tanıma sistemi
46161528	4	46161500		Havaalanı ikaz ışığı
46161534	4	46161500		Araç park konkav plakası
46161535	4	46161500		Görsel Yanaşma Yönlendirme Sistemi
46161536	4	46161500		Otomatik Park Kontrol Sistemi
46161537	4	46161500		Taksi Yönlendirme Levhası
46161538	4	46161500		Beni Takip Et Levha Sistemi
46161600	3	46160000		Su güvenliği
46161601	4	46161600		Halat yüzdürme şamandıra hatları
46161602	4	46161600		Can simitleri
46161603	4	46161600		Havuz alarmları
46161604	4	46161600		Can yelekleri veya cankurtaranlar
46161605	4	46161600		Can simidi
46161700	3	46160000		Kurtarma ekipmanları ve aksesuarları
46161701	4	46161700		İniş cankurtaran halatı
46161702	4	46161700		Kurtarma hava yastığı
46161703	4	46161700		Güvenlik hava matı
46161704	4	46161700		Kurtarma halatı fırlatıcısı
46161705	4	46161700		Hidrolik kurtarma ekipmanı seti
46161706	4	46161700		Hava çadırı
46161707	4	46161700		Kurtarma kapı açıcısı
46161708	4	46161700		Kurtarma ağı
46161710	4	46161700		Kurtarma ışığı
46161711	4	46161700		Yaşam dedektörü
46161712	4	46161700		Kişisel güvenlik uyarısı
46161713	4	46161700		Duman sinyali cihazı
46161714	4	46161700		Cankurtaran halatı
46161715	4	46161700		Dar alan kurtarma ekipmanı
46170000	2	46000000		Güvenlik gözetimi ve tespiti
46171500	3	46170000		Kilitler ve güvenlik donanımı ve aksesuarları
46171525	4	46171500		Kilit için anahtar kartı
46171600	3	46170000		Gözetim ve tespit ekipmanları
46171602	4	46171600		Emniyet kornaları
46171603	4	46171600		Saat zamanlayıcıları
46171604	4	46171600		Alarm sistemleri
46171605	4	46171600		Kapı zilleri
46171606	4	46171600		Sirenler
46171607	4	46171600		Vızıltı sesli alarmlar (buzzer)
46171608	4	46171600		Hareket dedektörleri
46171609	4	46171600		Konveks güvenlik aynaları
46171610	4	46171600		Güvenlik kameraları
46171611	4	46171600		Video kimlik tespit sistemleri
46171612	4	46171600		Video monitörleri
46171613	4	46171600		Gaz dedektörleri
46171615	4	46171600		Işık yükselten kameralar veya görüş cihazları
46171616	4	46171600		Radar dedektörleri
46171617	4	46171600		Kapı gözleri (dürbün)
46171618	4	46171600		Kapı zilleri
46171619	4	46171600		Güvenlik veya erişim kontrol sistemleri
46171620	4	46171600		Güvenlik ışık perdeleri
46171621	4	46171600		Gözetim video veya ses kaydedicileri
46171622	4	46171600		Kapalı devre televizyon CCTV sistemi
46171623	4	46171600		Ev güvenlik alarmı
46171624	4	46171600		X ışını bagaj muayene sistemi
46171625	4	46171600		Radyo iletişimi izleme sistemi
46171626	4	46171600		Gece görüş ekipmanı
46171627	4	46171600		İşitme engelliler için kablosuz sinyal sistemi
46171628	4	46171600		Otomatik günün saati göstergesi
46171629	4	46171600		Sinyal aynası
46171630	4	46171600		Araç yağmur ve su seviyesi sensörü
46171631	4	46171600		Sismik alarm
46171632	4	46171600		Pasif kızılötesi sensör
46171633	4	46171600		Güvenlik metal dedektörü
46171634	4	46171600		Kimyasal madde dedektör kağıdı
46171635	4	46171600		Kimyasal madde dedektörü
46171636	4	46171600		Güvenlik faks iletim ekipmanı
46171637	4	46171600		Dinleme (wiretap) cihazı
46171638	4	46171600		Radyasyon dedektörü ve alarmı
46171639	4	46171600		Trafik video kompansatörü
46171640	4	46171600		Otomatik trafik izleme sistemi
46171641	4	46171600		Sahte güvenlik kamerası
46171642	4	46171600		Patlayıcı Tespit Sistemi, CTX
46171643	4	46171600		Patlayıcı Buhar Dedektörü
46171644	4	46171600		Yanıcı Buhar Dedektörü
46171645	4	46171600		Mobil X Işını Sistemleri
46171646	4	46171600		Mobil Geri Saçılım X Işını Sistemi
46171648	4	46171600		Yaban Hayatı Kontrol Ekipmanı
46171650	4	46171600		Uçuş Muayene Ekipmanı (Havadan ve Yer Tabanlı)
46171700	3	46170000		Araç geçiş kontrolü
46171701	4	46171700		Araç park izni
46180000	2	46000000		Kişisel emniyet ve koruma
46181500	3	46180000		Emniyet giysileri
46181501	4	46181500		Koruyucu önlükler
46181502	4	46181500		Kurşun geçirmez yelekler
46181503	4	46181500		Koruyucu tulumlar
46181504	4	46181500		Koruyucu eldivenler
46181506	4	46181500		Koruyucu yağmurluklar (pançolar)
46181507	4	46181500		Emniyet yelekleri
46181508	4	46181500		Aleve dayanıklı giysiler
46181509	4	46181500		Tehlikeli madde koruyucu giysileri
46181512	4	46181500		Temiz oda giysileri
46181532	4	46181500		Laboratuvar önlükleri
46181540	4	46181500		Kaynakçı eldivenleri
46181541	4	46181500		Kimyasala dayanıklı eldivenler
46181543	4	46181500		Su geçirmez ceket veya yağmurluk
46181552	4	46181500		Madenci kafa lambası
46181555	4	46181500		Koruyucu kumaş maske
46181566	4	46181500		Unisex görünürlük yeleği
46181600	3	46180000		İş güvenliği ayakkabıları
46181601	4	46181600		Aleve dayanıklı ayakkabılar
46181602	4	46181600		Tehlikeli madde koruyucu ayakkabıları
46181603	4	46181600		Temiz oda ayakkabıları
46181604	4	46181600		Emniyet botları
46181605	4	46181600		Emniyet ayakkabıları
46181606	4	46181600		Ayakkabı kılıfları
46181612	4	46181600		Askeri bot
46181700	3	46180000		Yüz ve baş koruması
46181701	4	46181700		Baretler
46181702	4	46181700		Yüz siperleri
46181704	4	46181700		Emniyet kaskları
46181705	4	46181700		Motosiklet kaskları
46181800	3	46180000		Görüş koruması ve aksesuarları
46181801	4	46181800		Gözlük tutucuları veya kutuları
46181802	4	46181800		Emniyet gözlükleri
46181804	4	46181800		Koruyucu gözlükler (goggle)
46181810	4	46181800		Göz duşları veya göz yıkama istasyonları
46181812	4	46181800		Göz yıkama istasyonu yedek şişeleri veya kartuşları
46181900	3	46180000		İşitme koruyucuları
46181902	4	46181900		Kulaklık tipi kulak koruyucuları
46182000	3	46180000		Solunum koruması
46182001	4	46182000		Maskeler veya aksesuarları
46182002	4	46182000		Solunum maskeleri (respiratör)
46182003	4	46182000		Gaz maskeleri
46182004	4	46182000		Solunum havası sağlayan bağımsız solunum cihazı veya aksesuarları
46182005	4	46182000		Maske veya solunum maskesi filtreleri veya aksesuarları
46182006	4	46182000		Koruyucu filmler
46182007	4	46182000		Motorlu hava temizleyici solunum sistemi PAPR veya aksesuarları
46182008	4	46182000		Basınçlı Hava Solunum Cihazı (CABA)
46182010	4	46182000		Solunum maskesi FFP2/N95
46182100	3	46180000		Antistatik ekipmanlar ve malzemeler
46182101	4	46182100		Antistatik bileklikler
46182103	4	46182100		Topraklama donanımı
46182104	4	46182100		Antistatik yer paspasları
46182105	4	46182100		Antistatik çalışma masası paspasları
46182107	4	46182100		Antistatik bakım kitleri
46182200	3	46180000		Ergonomik destek yardımcıları
46182300	3	46180000		Düşmeye karşı koruma ve kurtarma ekipmanları
46182301	4	46182300		Cankurtaran halatları veya cankurtaran halatı ekipmanları
46182302	4	46182300		Düşmeye karşı koruma kemeri (lanyard)
46182306	4	46182300		Emniyet kemerleri veya kuşakları (paraşüt tipi)
46182307	4	46182300		Tahliye askıları
46182309	4	46182300		Emniyet halat merdivenleri ve çelik halat merdivenleri
46182314	4	46182300		Emniyet sapanı
46182400	3	46180000		Dekontaminasyon yardımcıları ve güvenli temizleme ekipmanları
46182401	4	46182400		Dekontaminasyon duşu
46182402	4	46182400		Güvenlik yıkama üniteleri
46182407	4	46182400		Kimyasal döküntü güvenlik kiti
46182500	3	46180000		Kişisel güvenlik cihazları veya silahları
46182504	4	46182500		Yangın alarmı kontrol paneli
46182505	4	46182500		Toprak kaçağı dedektörü ve yangın alarmı
46190000	2	46000000		Yangın koruması
46191500	3	46190000		Yangın önleme
46191501	4	46191500		Duman dedektörleri
46191502	4	46191500		Isı dedektörleri
46191503	4	46191500		Yangına dayanıklı kaplamalar veya macunlar veya dolgu macunları
46191504	4	46191500		Alev dedektörleri
46191505	4	46191500		Yangın alarmı sistemleri
46191506	4	46191500		Alev tutucu (flame arrestor)
46191507	4	46191500		Pasif yangın durdurma sistemi
46191508	4	46191500		Bant izleme sistemi
46191509	4	46191500		Toksik buhar dedektörü
46191510	4	46191500		Termal gözlem cihazı TOD
46191511	4	46191500		Yangın sıcak nokta dedektörü
46191600	3	46190000		Yangın söndürme ekipmanları
46191601	4	46191600		Yangın söndürücüler
46191602	4	46191600		Yangın sprinkler sistemleri
46191603	4	46191600		Yangın hortumları veya nozulları
46191604	4	46191600		Yangın battaniyeleri
46191605	4	46191600		Yangın söndürme el aletleri
46191606	4	46191600		Yangın söndürme köpüğü veya benzeri bileşikler
46191607	4	46191600		Yangın solunum cihazı
46191608	4	46191600		Yangın söndürme sistemi
46191609	4	46191600		Yangın kaçış ekipmanları
46191610	4	46191600		Yangın sprinkler başlıkları
46191611	4	46191600		Yangın hortumu arabası
46191612	4	46191600		Sırt çantası su pompası
46191613	4	46191600		Yangın söndürme maddesi
46191614	4	46191600		Yangın köpüğü sıvısı oranlayıcısı
46191615	4	46191600		Yangın söndürme dik borusu (standpipe)
46191616	4	46191600		Helikopter yangın söndürme su tankı
46191617	4	46191600		Yangın hortumu yıkayıcısı
46191618	4	46191600		Yangın söndürücü tabanı
46191619	4	46191600		Yangın su monitörü
46191620	4	46191600		Duman tahliye fanı
46191621	4	46191600		Yangın söndürücü depolama kutusu
46191623	4	46191600		Yangın Söndürücü Kartuşları
46191624	4	46191600		Azot Tüpü
46191625	4	46191600		Yangın Söndürücü Yeniden Dolum Sistemi
46200000	2	46000000		Savunma ve kolluk ve güvenlik ve emniyet eğitim ekipmanları
46201000	3	46200000		Kamu güvenliği eğitim ekipmanı
46201001	4	46201000		Kurtarma mankeni
46201002	4	46201000		Afet yönetimi eğitim simülasyon sistemi
46201100	3	46200000		Hafif silah eğitim ekipmanı
46201101	4	46201100		Taklit tüfek
46201102	4	46201100		Atış poligonu
46210000	2	46000000		İşyeri güvenlik ekipmanları ve malzemeleri ve eğitim materyalleri
46211500	3	46210000		İşyeri güvenliği eğitim yardımcıları ve materyalleri
46211501	4	46211500		İşyeri güvenliği eğitim kiti
46211502	4	46211500		İşyeri güvenliği eğitim videosu
46211503	4	46211500		İşyeri güvenliği eğitim kılavuzu veya el kitabı
46211504	4	46211500		İşyeri güvenliği internet tabanlı eğitim
46211600	3	46210000		Çalışma alanı işaretleme ve görsel göstergeler
46211601	4	46211600		Çalışma alanı bariyer bandı ve bayrakları
46211602	4	46211600		Çalışma alanı uyarı direkleri ve zincirleri
46211603	4	46211600		Mayın tarlası veya mayın tehlike alanı işaretleyicisi
46211604	4	46211600		Mayın tarlası veya mayın tehlike alanı işaret levhası
46220000	2	46000000		Askeri silah ve mühimmat silahsızlandırma ve imha ekipmanları ve ilgili ürünler
46221500	3	46220000		Mayın temizleme ekipmanları ve ilgili ürünler
46221501	4	46221500		Mayın kurcalama önleyici cihaz
46221502	4	46221500		Mayın temizleme makinesi
46221503	4	46221500		Patlayıcı önleyici cihaz detonatörü
46221504	4	46221500		Mayın dağıtıcı
46221505	4	46221500		Müdahaleli mayın temizleme makinesi
46221506	4	46221500		Müdahalesiz mayın temizleme makinesi
46221507	4	46221500		Mayın temizleme makinesi parçaları ve aksesuarları
46221508	4	46221500		Mayın arama köpeği MDD
46221509	4	46221500		Mayın kendi kendini imha mekanizması
46221510	4	46221500		Mayın kendi kendini etkisizleştirme ekipmanı
46221511	4	46221500		Mayın silindirleri (rollers)
46221512	4	46221500		Mayın Korumalı Araçlar - Sorgulama Kolu
46221513	4	46221500		Mayın Dedektörü
47000000	1		F	Temizlik Ekipmanları ve Malzemeleri
47100000	2	47000000		Su ve atık su arıtma temin ve bertarafı
47101500	3	47100000		Su arıtma ve temin ekipmanları
47101501	4	47101500		Aktif karbon ekipmanları
47101502	4	47101500		Amonyak giderme ekipmanları
47101503	4	47101500		Karbon filtrasyon ekipmanları
47101504	4	47101500		Bakteri giderme ekipmanları
47101506	4	47101500		Korozyon kontrol ekipmanları
47101507	4	47101500		Kum tutucu hazneler
47101508	4	47101500		Tuzdan arındırma ekipmanları
47101510	4	47101500		Demir giderme ekipmanları
47101512	4	47101500		Karıştırıcılar veya çalkalayıcılar
47101513	4	47101500		Oksijen jeneratörleri
47101514	4	47101500		Su arıtma ekipmanları
47101517	4	47101500		Ultraviyole dezenfeksiyon ekipmanları
47101521	4	47101500		Ultrafiltrasyon ekipmanları
47101522	4	47101500		Paket su arıtma sistemleri
47101523	4	47101500		Toplama tankları
47101524	4	47101500		Çamur veya kanalizasyon kompostlama ekipmanları
47101525	4	47101500		Susuzlaştırma ekipmanları
47101528	4	47101500		Su arıtma kurutucuları
47101529	4	47101500		Yakma fırınları (incineratör)
47101530	4	47101500		Koku kontrol ekipmanları
47101531	4	47101500		Fosseptik tankları
47101532	4	47101500		Çökeltme tankları
47101534	4	47101500		Kanalizasyon dağıtıcıları
47101535	4	47101500		Çamur bertaraf ekipmanları
47101536	4	47101500		Çamur toplayıcıları
47101537	4	47101500		Çamur şartlandırma ekipmanları
47101538	4	47101500		Çamur veya kanalizasyon çürütücüleri
47101576	4	47101500		Klor Granülleri
47101600	3	47100000		Su arıtma sarf malzemeleri
47101601	4	47101600		Yosun öldürücüler (algisit)
47101605	4	47101600		Bakteri giderme kimyasalları
47101606	4	47101600		Korozyon kontrol kimyasalları
47101609	4	47101600		Mikrobiyositler
47101611	4	47101600		Emülsiyon ayırıcılar (demülsifiyer)
47101614	4	47101600		Çamur kabarma (bulking) maddesi
47110000	2	47000000		Endüstriyel çamaşır ve kuru temizleme ekipmanları
47111500	3	47110000		Yıkama ve kurutma ekipmanları
47111501	4	47111500		Çamaşırhane tipi kombine yıkama veya kurutma makineleri
47111502	4	47111500		Çamaşırhane tipi yıkama makineleri
47111503	4	47111500		Çamaşır kurutucular
47111507	4	47111500		Çamaşır kurutma standı
47111509	4	47111500		Çamaşır çalışma masası
47111510	4	47111500		Çamaşır yıkama teknesi veya leğeni
47111600	3	47110000		Ütüleme ekipmanları
47111700	3	47110000		Kuru temizleme ekipmanları
47120000	2	47000000		Temizlik (janitör) ekipmanları
47121500	3	47120000		Temizlik arabaları ve aksesuarları
47121501	4	47121500		Temizlik arabası
47121502	4	47121500		Temizlik arabası aksesuarları
47121600	3	47120000		Yer makineleri ve aksesuarları
47121602	4	47121600		Elektrikli süpürgeler
47121605	4	47121600		Yer ovma makineleri
47121606	4	47121600		Halı süpürgeleri
47121608	4	47121600		Yer makinesi pedleri
47121700	3	47120000		Atık konteynerleri ve aksesuarları
47121701	4	47121700		Çöp torbaları
47121702	4	47121700		Atık konteynerleri veya sert iç kaplamaları
47121703	4	47121700		Sigara izmariti kovaları veya aksesuarları
47121704	4	47121700		Atık konteyneri kapakları
47121705	4	47121700		Urn kum torbaları
47121706	4	47121700		Kül tablaları
47121707	4	47121700		Hareket hastalığı (kusma) torbaları
47121708	4	47121700		Hijyenik torbalar
47121709	4	47121700		Tehlikeli atık kabı
47121710	4	47121700		Gıda atığı ölçeri
47121800	3	47120000		Temizlik ekipmanları
47121801	4	47121800		Toz alma fırçaları (duster)
47121802	4	47121800		Hav alıcılar
47121803	4	47121800		Cam çekçekleri veya yıkayıcılar
47121804	4	47121800		Temizlik kovaları
47121805	4	47121800		Basınçlı veya buharlı temizleyiciler
47121806	4	47121800		Paspas sıkacağı
47121807	4	47121800		Gider veya tuvalet pompası (lastik)
47121808	4	47121800		Gider veya boru temizleme ekipmanları
47121809	4	47121800		Yağ alma tavaları
47121810	4	47121800		Temizlik bezi dağıtıcısı
47121811	4	47121800		Kanal temizleme makineleri
47121812	4	47121800		Temizleme kazıyıcıları
47121813	4	47121800		Kazıyıcı yedek ağızları
47121814	4	47121800		Toz ayırıcı
47121815	4	47121800		Havuz temizleyici
47121816	4	47121800		Temizleme çözeltisi dağıtıcısı ve aksesuarları
47121900	3	47120000		Temizlik ekipmanı aksesuarları
47121901	4	47121900		Cam çekçeği veya yıkayıcı kılıfları
47121902	4	47121900		Cam çekçeği veya yıkayıcı aksesuarları
47121903	4	47121900		Basınçlı veya buharlı temizleyici aksesuarları
47130000	2	47000000		Temizlik ve janitör malzemeleri
47131500	3	47130000		Temizlik bezleri ve mendilleri
47131501	4	47131500		Paçavralar
47131502	4	47131500		Temizlik bezleri veya mendilleri
47131600	3	47130000		Süpürgeler ve paspaslar ve fırçalar ve aksesuarları
47131601	4	47131600		Toz fırçaları veya farraşlar
47131602	4	47131600		Ovalama pedleri
47131603	4	47131600		Süngerler
47131604	4	47131600		Süpürgeler
47131605	4	47131600		Temizlik fırçaları
47131608	4	47131600		Klozet fırçaları
47131611	4	47131600		Çöp toplayıcı (maşa)
47131617	4	47131600		Toz paspasları
47131618	4	47131600		Islak paspaslar
47131700	3	47130000		Tuvalet malzemeleri
47131701	4	47131700		Kağıt havlu dağıtıcıları
47131702	4	47131700		Hijyenik ürün dağıtıcıları
47131703	4	47131700		Hijyenik atık kapları
47131704	4	47131700		Kurumsal sabun veya losyon dağıtıcıları
47131800	3	47130000		Temizlik ve dezenfeksiyon çözeltileri
47131801	4	47131800		Yer temizleyiciler
47131803	4	47131800		Evsel dezenfektanlar
47131804	4	47131800		Amonyaklı temizleyiciler
47131805	4	47131800		Genel amaçlı temizleyiciler
47131807	4	47131800		Ağartıcılar
47131808	4	47131800		Kuru germisidal
47131810	4	47131800		Bulaşık yıkama ürünleri
47131811	4	47131800		Çamaşır ürünleri
47131824	4	47131800		Cam veya pencere temizleyicileri
47131829	4	47131800		Tuvalet temizleyicileri
47131900	3	47130000		Emiciler (absorban)
47131901	4	47131900		Emici paspaslar
47131902	4	47131900		Granül emici
47131903	4	47131900		Tıkama bileşiği
47132100	3	47130000		Temizlik kitleri
47132101	4	47132100		Endüstriyel temizlik kitleri
47132102	4	47132100		Genel amaçlı temizlik kitleri
48000000	1		F	Hizmet Sektörü Makineleri ve Ekipmanları ve Malzemeleri
48100000	2	48000000		Kurumsal yemek hizmetleri ekipmanları
48101500	3	48100000		Pişirme ve sıcak tutma ekipmanları
48101501	4	48101500		Ticari kullanım benmariler
48101502	4	48101500		Ticari kullanım barbekü fırınları
48101503	4	48101500		Ticari kullanım ızgaralar (broiler)
48101504	4	48101500		Ticari kullanım mangallar
48101505	4	48101500		Ticari kullanım kahve veya soğuk çay makineleri
48101506	4	48101500		Ticari kullanım kahve ısıtıcıları
48101507	4	48101500		Ticari kullanım konveksiyonlu fırınlar
48101508	4	48101500		Ticari kullanım konveyörlü tost makineleri
48101509	4	48101500		Ticari kullanım fritözler
48101510	4	48101500		Ticari kullanım yemek ısıtıcıları
48101511	4	48101500		Ticari kullanım pişirme plakaları (griddle)
48101512	4	48101500		Ticari kullanım ızgaralar
48101513	4	48101500		Ticari kullanım ısı lambaları
48101514	4	48101500		Ticari kullanım yüksek basınçlı buharlı pişiriciler
48101515	4	48101500		Ticari kullanım sosisli ızgaraları
48101516	4	48101500		Ticari kullanım mikrodalga fırınlar
48101517	4	48101500		Ticari kullanım fırınlar
48101518	4	48101500		Ticari kullanım makarna pişiricileri
48101519	4	48101500		Ticari kullanım pizza fırınları
48101520	4	48101500		Ticari kullanım patlamış mısır makineleri
48101521	4	48101500		Ticari kullanım ocaklar
48101522	4	48101500		Ticari kullanım çevirme ızgaraları (rotisseri)
48101523	4	48101500		Ticari kullanım tütsüleyiciler veya tütsü fırınları
48101524	4	48101500		Ticari kullanım buharlı pişiriciler
48101525	4	48101500		Ticari kullanım tost makineleri
48101526	4	48101500		Ticari kullanım waffle makineleri
48101527	4	48101500		Barbeküler
48101528	4	48101500		Ticari kullanım krep makineleri
48101529	4	48101500		Düdüklü tencereler veya basınçlı fritözler
48101530	4	48101500		Ticari kullanım pilav pişiricileri
48101531	4	48101500		Ticari somon haşlama kapları
48101532	4	48101500		Ticari kullanım pamuk şekeri makineleri veya aksesuarları
48101533	4	48101500		Ticari kullanım kombinasyon fırını
48101534	4	48101500		Ticari kullanım kaynatma tezgahı
48101535	4	48101500		Ticari kullanım salamander ızgarası
48101536	4	48101500		Ticari kullanım pastane fırını
48101537	4	48101500		Ticari kullanım konveyörlü fırın
48101538	4	48101500		Ticari kullanım çift temaslı ızgara
48101539	4	48101500		Ticari kullanım yağ filtrasyon ünitesi
48101540	4	48101500		Ticari kullanım wok ısıtma ünitesi
48101541	4	48101500		Ticari kullanım cips ve patates kızartması depolama ve haznesi
48101542	4	48101500		Ticari kullanım ceketli devrilebilir kazan
48101543	4	48101500		Ticari kullanım ceketli kaynatma tenceresi
48101544	4	48101500		Ticari kullanım doğrudan ısıtmalı kaynatma tenceresi
48101545	4	48101500		Ticari kullanım fırın sehpası
48101546	4	48101500		Ticari dekoksiyon (kaynatma) makinesi
48101600	3	48100000		Gıda hazırlama ekipmanları
48101601	4	48101600		Ticari kullanım blenderlar
48101602	4	48101600		Ticari kullanım elektrikli konserve açacakları
48101603	4	48101600		Ticari kullanım gıda doğrayıcıları veya küp doğrayıcıları
48101604	4	48101600		Ticari kullanım kahve değirmenleri
48101605	4	48101600		Ticari kullanım gıda öğütücüleri
48101606	4	48101600		Ticari kullanım rendeler
48101607	4	48101600		Ticari kullanım meyve sıkacakları
48101608	4	48101600		Ticari kullanım mikserler
48101609	4	48101600		Ticari kullanım makarna makineleri
48101610	4	48101600		Ticari kullanım soyucular
48101611	4	48101600		Ticari kullanım teraziler
48101612	4	48101600		Ticari kullanım mutfak robotları
48101613	4	48101600		Ticari kullanım hamur makineleri
48101614	4	48101600		Ticari kullanım krema setleri veya torbaları
48101615	4	48101600		Ticari kullanım bulaşık makineleri
48101616	4	48101600		Ticari kullanım gıda dilimleyicileri
48101617	4	48101600		Ticari kullanım plastik kürekler
48101618	4	48101600		Ticari kullanım bulaşık makinesi parçaları
48101619	4	48101600		Su sterilizasyon sistemi
48101700	3	48100000		Gıda ve içecek dağıtım ekipmanları
48101701	4	48101700		Gazlı içecek dağıtıcısı
48101702	4	48101700		Gazsız içecek dağıtıcısı
48101703	4	48101700		Süt dağıtıcıları
48101704	4	48101700		Şurup pompaları
48101705	4	48101700		Kapuçino veya espresso makineleri
48101706	4	48101700		Milkshake makineleri
48101707	4	48101700		Soft dondurma makineleri
48101708	4	48101700		Karlı içecek (slush) makineleri
48101709	4	48101700		Buz dağıtıcıları
48101710	4	48101700		İçme suyu çeşmeleri veya sebilleri
48101711	4	48101700		Damacana su sebilleri veya aksesuarları
48101712	4	48101700		Bardak dağıtıcı
48101713	4	48101700		Kokteyl shaker'ları veya aksesuarları
48101714	4	48101700		Sıcak su sebili
48101715	4	48101700		Buz rendeleme makineleri veya aksesuarları
48101716	4	48101700		Su arıtıcı
48101800	3	48100000		Pişirme kapları ve mutfak aletleri
48101801	4	48101800		Ticari kullanım çatal bıçak takımı
48101802	4	48101800		Ticari kullanım kalıplar
48101803	4	48101800		Ticari kullanım kepçeler (scoop)
48101804	4	48101800		Ticari kullanım ölçü kapları
48101805	4	48101800		Ticari kullanım karıştırma kapları
48101806	4	48101800		Ticari kullanım kek veya turta kalıpları
48101807	4	48101800		Ticari kullanım pizza tepsileri
48101808	4	48101800		Ticari kullanım sos veya sote tavaları
48101809	4	48101800		Ticari kullanım stok veya sos tencereleri
48101810	4	48101800		Ticari kullanım tencere veya tava kapakları
48101811	4	48101800		Ticari kullanım oklavalar
48101812	4	48101800		Ticari kullanım süzgeçler
48101813	4	48101800		Ticari kullanım çırpıcılar
48101814	4	48101800		Ticari kullanım woklar
48101815	4	48101800		Ticari kullanım kepçeler
48101816	4	48101800		Ticari kullanım çatal bıçak kesesi
48101817	4	48101800		Pasta süsleme ekipmanları veya kalıpları
48101818	4	48101800		Sofra takımı dezenfektörü
48101819	4	48101800		El sterilizatörü
48101820	4	48101800		Ticari mutfak davlumbazı
48101821	4	48101800		Ticari ceviz kırıcı veya açıcı
48101900	3	48100000		Sofra üstü ve servis ekipmanları
48101901	4	48101900		Yemek servisi sofra takımı
48101902	4	48101900		Yemek servisi çatal bıçak takımı
48101903	4	48101900		Yemek servisi bardakları
48101904	4	48101900		Yemek servisi ayaklı kadehleri
48101905	4	48101900		Yemek servisi fincanları veya kupaları
48101906	4	48101900		Yemek servisi servis sepetleri
48101907	4	48101900		Yemek servisi sürahileri
48101908	4	48101900		Yemek servisi sıcak tutucuları (chafer)
48101909	4	48101900		Yemek servisi kahve veya çaydanlıkları
48101910	4	48101900		Yemek servisi çorba kapları
48101911	4	48101900		Yemek servisi buz kovaları veya şarap soğutucuları
48101912	4	48101900		Yemek servisi sos dağıtıcıları
48101913	4	48101900		Yemek servisi punç kaseleri
48101914	4	48101900		Yemek servisi şarap sürahileri
48101915	4	48101900		Yemek servisi tepsileri
48101916	4	48101900		Yemek servisi peçete dağıtıcıları
48101917	4	48101900		Yemek servisi fondü kapları
48101918	4	48101900		Yemek servisi masa örtüsü ruloları
48101919	4	48101900		Yemek servisi bardakları veya fincanları veya kupaları veya kap kapakları
48101920	4	48101900		Pipet dağıtıcıları
48101921	4	48101900		Kova, Gıdaya uygun plastik
48101926	4	48101900		Katlanır masa
48102000	3	48100000		Restoran mobilyaları
48102001	4	48102000		Restoran sandalyeleri
48102002	4	48102000		Loca tipi oturma birimleri
