# ÜRETİLMİŞ kategori eşanlamlıları — gen-category-keywords.ts
# Elle DÜZENLENEBİLİR ama elle küratörlü satırlar category-keywords.tsv'ye
# yazılmalı: o dosya bunu EZER ve yeniden üretimde kaybolmaz.
# Biçim: <kod>\t<boşlukla ayrılmış terimler>
45111803	scan converter video sinyal donusturucu vga rca cevirici rgb hdmi
45111804	video olcekleyici scaler goruntu iyilestirici deinterlacer tarama katlayici sinyal islemci
45111805	montaj seti masasi reji mikseri konsolu editor
45111806	egitim lms online platformu sanal sinif yazilimi ogrenme
45111807	arayuz modulu karti dmx arabirimi midi arayuzu kontrol unitesiti converter dac adc
45111808	dmx kontrolcu dimmer masasi isik mikseri sahne aydinlatma kontrolu konsolu akilli otomasyonu
45111809	tv aski vidasi vesa aparati dubeli sehpasi ayagi standi sabitleme
45111810	dokuman kamerasi projeksiyon sunum tepegoz dijital cihazi evrak tarayici
45111811	referans monitor reji monitoru yayin broadcast ekrani renk kalibrasyon sdi
45111812	kiosk dijital pano digital signage totem led tabela yonlendirme
45111813	dsk reji mikseri chroma yesil perde tuslama video bindirme logo ekleme cihazi
45111814	islemcisi reji cihazi resim secici mikseri gecis
45111815	reji masasi yayin studyo mobilyasi mikser kontrol
45111816	ekleme cihazi yayin basma reji makinesi watermark ekleyici video basici
45111817	cg cihazi kj alt yazi makinesi yayin altyazi sistemi reji jeneratoru
45111818	noise reducer parazit giderici filtresi goruntu temizleyici sinyal temizleme cihazi
45111819	reji masasi resim secici switcher hdmi sdi yayin
45111820	proc yukseltici sinyal guclendirici dagitici splitter sdi amplifikator
45111821	sync generator genlock cihazi blackburst jeneratoru referans sinyal ureteci zaman kodu
45111822	format donusturucu resim formati cevirici 16 video olcekleyici scaler
45111823	pal ntsc donusturucu sdi hdmi cevirici format converter yayin formati
45111824	sync converter genlock cevirici sinyal senkronizeri zaman kodu donusturucu
45111825	frame synchronizer dondurucu video senkronizeri reji senkronizasyon cihazi
45111826	encoder video yayin kodlayici ip h264 h265
45111827	vtr teyp unitesiti calar kumandasi reji
45111828	teleprompter konusma cihazi sunucu ekrani kamera onu yazi okuyucu konusmaci
45111829	endustriyel uretim hatti kamerasi makine gorusu kalite kontrol line scan
45111900	telekonferans cihazi toplanti odasi sistemi mikrofonlu hoparlor kamerasi
45111901	telekonferans cihazi toplanti telefonu orumcek telefon mikrofonu delege mikrofon sistemi
45111902	toplanti kamerasi telekonferans seti akilli tahta odasi soundbar kamera
45112000	arsiv tarayici banyo makinesi kartusu rulosu arsivleme cihazi
45112001	okuyucu mikrofis tarayici arsiv okuma cihazi buyuteci
45112002	mikrofilm yazici mikrofis baski makinesi arsiv yazicisi tarayici
45112003	lambasi okuyucu mercegi makarasi tasiyici cam yedek parca
45112004	toner kartusu mikrofilm yazici lambasi baski rulosu yedek parca temizleme kiti
45120000	studyo isigi tripod kamera lensi gimbal softbox fotografcilik malzemeleri reji ekipmani
45121500	video dslr aynasiz aksiyon kamerasi el profesyonel sinema
45121501	dslr aynasiz sipsak profesyonel dijital lensli body
45121502	sipsak fotograf makinesi polaroid makine instax kendinden baskili
47111503	sanayi tipi kurutma makinesi endüstriyel tamburlu makinaları
47111507	askılığı askısı metal askılık teli
47111509	katlama paslanmaz çelik tezgah leke çıkarma
47111510	evyesi paslanmaz evye plastik küveti
47111600	sanayi tipi silindir presi buharlı jeneratörü paskara masası
47111700	makinesi sanayi tipi leke çıkarma ünitesi tekstil makinaları
47120000	arabası kat setleri endüstriyel malzemeleri
47121500	kat hizmetleri arabası kovası presli kova
47121501	çift kovalı presli kat janitör mop
47121502	presi mop sıkma aparatı yedek kova çöp torbası askısı
47121600	zemin temizleme makinesi cila yıkama makinaları endüstriyel süpürge
47121602	endüstriyel sanayi tipi ıslak kuru vakum makinesi toz emme
47121605	zemin yıkama makinesi otomatı akülü temizleme binicili
47121606	yıkama makinesi vakum fırçalı süpürme
47121608	cila pedi zemin parlatma yıkama keçe keçesi
47121700	çöp kovası kutusu tıbbi geri dönüşüm
47121701	poşeti battal boy torbası büzgülü endüstriyel
47121702	çöp konteyneri plastik metal kova yedek
47121703	ayaklı küllük kutusu dış mekan söndürme direği
47121704	çöp kovası kapağı sallanır pedal mekanizması
47121705	küllük kumu söndürme izmarit
47121706	ayaklı küllük duvar tipi masaüstü çelik
47121707	kusmuk torbası uçak seyahat
47121708	ped poşeti torbası bayan wc dispenser
47121709	tıbbi kutusu kontamine kovası kesici delici alet kırmızı
47121710	atık tartısı ölçüm sistemi yemek artığı
47121800	mop aparatları yer silme seti camsil fırça faraş süpürge
47121801	statik alıcı mikrofiber püskülü tüy devekuşu tüyü
47121802	tüy toplama rulosu elbise tüyü yapışkanlı rulo kıl temizleyici
47121803	camsil peluşu temizleme aparatı sileceği
47121804	kovası plastik mop çift gözlü
47121805	yıkama makinesi oto temizlik makinası tazyikli su
47121806	mop presi sıkma aparatı kova yedek pres
47121807	lavabo açma vantuzlu tıkanıklık
47121808	lavabo açma teli sustası tıkanıklık kanal yayı
47121809	toplama tavası atık karter tapası motor
47121810	dispenseri rulo kutusu duvar tipi verici
47121811	açma makinesi kuka boru makinası vidanjör ekipmanı
47121812	raspa cam kazıma aparatı boya zemin
47121813	raspa bıçağı cam kazıma jileti ucu jilet
47121814	siklon filtresi toplama unitesi endustriyel emici hava ayirici
47121815	supurgesi dip temizleme robotu kepcesi vakum hortumu
47121816	dozaj pompasi kimyasal seyreltici deterjan dozajlama sistemi sivi seyreltme
47121900	supurge sapi mop aparati firca saplari arabasi kovasi
47121901	pelus kilif pelusu yikama mikrofiber
47121902	cekcegi lastigi teleskopik sap kazima jileti aparat
47121903	yikama tabancasi basincli hortum nozulu karcher aparati
47130000	endustriyel hijyen urunleri sarf malzemesi janitor
47131500	mikrofiber kurulama bezi rulo toz
47131501	ustubuc kirpinti bez sanayi pacavrasi penye silgi bezi
47131502	mikrofiber cam bezi kurulama nonwoven
47131600	mop aparat firca sapli supurge yer cekcegi
47131601	farasli firca masa ustu faras el supurgesi alma fircasi
47131602	bulasik teli yesil cizmez sunger yer pedi
47131603	bulasik sungeri oluklu sunger banyo melamin sihirli
47131604	cali supurgesi oto fircasi yol plastik supurge
47131605	lavabo fircasi yer sert firca sanayi tipi
47131608	wc fircasi tuvalet hazneli
47131611	cop toplama aparati tutucu kiskaçli
47131617	nemli mop orlon mopu yedegi
47131618	iplik mop mopsan sacakli nemli yedegi
47131700	wc kagitligi sivi sabunluk kagit havluluk cop kovasi
47131701	katlama dispenser fotoselli rulo aparati
47131702	ped kutusu dispenseri poset
47131703	ped cop kovasi poset kutusu atik
47131704	sivi dispenseri basmali fotoselli kartuslu
47131800	endustriyel deterjan yuzey dezenfektani camasir suyu kirec cozucu
47131801	yuzey marley ahsap fayans
47131803	alkollu yuzey dezenfektani sprey antiseptik
47131804	amonyakli temizlik sivisi sivi yag cozucu
47131805	asprin cok amacli temizlik sivisi
47131807	camasir suyu sodyum hipoklorit klorlu agartici oksijenli
47131808	toz dezenfektan klor tableti tozu
47131810	bulasik deterjani elde yikama sivi deterjan endustriyel
47131811	camasir deterjani matik deterjan yumusatici leke cikarici
47131824	camsil temizleme sivisi suyu
47131829	tuz ruhu kirec cozucu wc klozet temizleme jeli
47131900	yag ped döküntü kiti sivi
47131901	yag rulo sivi dokuntu pedi absorban
47131902	dokuntu tozu kedi kumu gibi diatomit sivi toz
50202200	bira raki viski sarap votka likor cin tekila konyak sampanya
50202300	kola gazoz meyve suyu limonata ayran salgam soda tonik enerji icecegi
50202301	damacana pet bardak maden suyu kaynak aritim
50202306	soguk cay ice tea meyveli gazoz enerji icecekleri
50202312	bitki cayi poshet cay demleme bitkisel kurler ihlamur ada papatya yesil
50210000	puro sarmalik kagit filtre nargile likit elektronik
50220000	arpa bugday misir yulaf nohut fasulye mercimek pirinc bakliyat
50221000	kuru fasulye kirmizi mercimek yesil nohut barbunya bezelye
50221002	nohut mercimek bezelye glutensiz
50221100	bugday arpa yulaf cavdar misir celtik yemlik
50221102	yulaf cavdar arpa tam tahil
50221108	baldo osmancik basmati yasemin kirik pirinc pilavlik ithal
50221111	grecka glutensiz karabugday unu patlagi
50221112	pilavlik koftelik basbasi seferkitel esmer
50221113	makarna bugdayi sert bugday irmik semolina
50221114	ekmeklik bugday unluk bisküvilik
50221115	makarna bugdayi durum yuksek proteinli bugday
50221300	irmik kepek ruseym nisasta galeta unu
50221301	ispanak tozu pancar tozlari glutensiz unlari
50221303	misir nisastasi irmigi polenta baglayici nisasta
50221304	nisastasi pure tozu granulu
50221305	glutensiz dany darisi
50221306	ekmeklik baklavalik boreklik tip 550 650
50221307	tapiyoka nisastasi cassava
50300000	muz portakal mandalina limon armut seftali erik uzum kavun karpuz
50301500	amasya elmasi starking golden granny smith fuji gala
50301501	elmasi kirmizi yazlik japon
50301502	elmasi tatli kirmizi ithal
50301503	elmasi lady apple kucuk sus
50301504	elmasi kirmizi sert kislik
50301505	elmasi eksimsi sert
50301506	elmasi yemeklik yesil iri
50301507	fidani ingiliz yemeklik elmasi
50301508	fransiz gurme elmasi tart
50301509	elmasi tatli citir kirmizi
50301510	elmasi turuncu kirmizi yemeklik
50301511	elmasi yesil yemeklik kucuk
50301512	elmasi yumusak sulu kirmizi
50301513	elmasi eski ingiliz iri
50301514	tarihi fransiz elmasi basik
47131903	sizinti onleyici macun macunu kimyasal bariyeri acil durum kiti delik kapatıcı
47132100	seti kova paspas mop kovasi takimi
47132101	endustriyel mop profesyonel seti hastane arabasi kat presli kova
47132102	ev tipi seti tablet mop doner baslikli mikrofiber
50100000	kuruyemis cig toptan yagli cekirdek
50101700	findik fistik badem ceviz kaju kabak cekirdegi aycekirdegi
50110000	kirmizi beyaz kumes hayvani kasap urunleri sarkuteri
50111500	parcalanmis karkas kemiksiz taze dondurulmus
50111513	dana kiyma kusbasi antrikot bonfile biftek karkas sigir
50120000	mahsulleri karides kalamar ahtapot midye urunu
50121500	levrek cipura somon alabalik mezgit hamsi istavrit
50121537	soklanmis balik dondurulmus fileto levrek somon
50121538	kurutulmus balik tuzlanmis salamura fuzelenmis
50121539	gunluk balik levrek somon cipura tezgah baligi
50121541	ton baligi balik sardalya
50121542	balik tuzlu ciroz stok
50130000	sut urunleri sarkuteri kahvaltilik yogurt ayran tereyagi
50131600	taze gezen tavuk bıldırcın likit
50131700	uht sut taze yayik tereyagi tuzsuz krema
50131701	gunluk sut tereyagi manda sutu cig
50131704	yagli sut yagsiz whey protein peynir alti suyu
50131800	kasar beyaz tulum lor
50131801	ezine eski kasar obruk gravyer tulum
50131802	krem ucgen tost eritme
50131803	analog bitkisel vegan ikamesi
50150000	sivi yag bitkisel margarin kizartma yagi yemeklik
50151500	aycicek yagi zeytinyagi misir ozu kanola
50151513	rafine sivi yag yemeklik
50151514	margarin susuz yag endustriyel kizartma yagi
50151517	yagi kolza sivi yemeklik
50151518	yagi kizartma
50151519	yagi endustriyel rafine
50151520	yagi rafine yemeklik
50151521	aycicek yagi rafine toptan
50151600	yaglar ic yagi kuyruk don
50151604	kuyruk yagi ic yag don sarsilmaz
50160000	bonbon sekerleme cikolata kaplama drajeler jelibon lolipop
50161500	kakao kitlesi damla cikolata kuvertur tatlandirici surup
50161509	toz seker pancar sekeri esmer tatlandirici stevia
50161800	jelibon yumusak seker lokum sakiz lolipop draje
50161816	tahin yaz irmik koz kakaolu sade fistikli
50170000	soslar salca ketcap mayonez sirke limon suyu nar eksisi bulyon
50171500	kekik nane pul biber karabiber kimyon sumak tarcin karanfil
50171548	maydanoz dereotu roka tere nane feslegen reyhan sogan
50171550	toz biber zerdecal zencefil yenibahar corekotu susam vanilya kakule
50171551	kaya deniz iyotlu rafine gol sanayi
50171552	kofte harci tavuk cesnisi köri garam masala kajun yedi turlu
50180000	unlu mamuller pogaca simit borek corek galeta tost ekmegi
50181700	kabartma tozu vanilin maya un katki maddeleri ekmek gelistirici
50181708	kek unu krep hazir un karisimi ekmeklik
50181709	pasta susleme krem santi jole damla cikolata seker kuvertur
50181710	kuru instant bira mayasi endustriyel
50181900	gofret kraker galeta grisini tart kek
50181901	somun baget tost ekmegi sandvic tam bugday cavdar
50190000	bezelye misir ton baligi hazir yemek barbunya pilaki
50191500	corba bulyon hazir kase
50191505	gunluk corba sicak paket
50191506	soklanmis corba dondurulmus gida
50191507	toz corba bardak kapali konserve
50192100	cips kuruyemis patates cipsi misir kraker bar
50192300	puding supangle krem karamel trilece revani baklava kadayif
50192400	fistik ezmesi cikolatali krem bal marmelat tahin pekmez surulebilir
50192500	soguk sandvic kumru tost burger wrap durum
50192600	patates puresi pilav makarna salatasi meze saksuka haydari
50192700	tabldot rasyon kumanya mikrodalga set menu
50192800	kiymali borek peynirli milfoy patatesli kol boregi
50192900	spagetti burgu fiyonk kelebek kuskus eriste boncuk
50193000	sutu devam kavanoz mamasi kasik
50193100	hazir toz karisimlar puding tozu jole krem karamel
50193200	rus salatasi amerikan kisir italyan coban
50200000	su gazoz kola meyve suyu maden soda ayran
50201700	turk siyah cay bitki cayi espresso filtre
50201706	cekirdek filtre espresso turk kapsul
50201709	nescafe gold klasik cozunebilir toz
50201710	dokme cay rize cayi harman demlik
50201711	hazir cay toz soguk tozu
50201713	bardak poset demlik sallama cay bitki
50201714	beyazlatici coffee mate sut tozu
50201715	kusburnu elma cayi limon bogurtlen oralet
50201717	cekirdek kavrulmamis ithal arabica robusta
50301515	turuncu kokulu ingiliz elması ithal taze meyve
50301516	ekşi küçük süs elması meyve
50301517	mutsu yeşil büyük tatlı sert japon elması
50310000	ekolojik sertifikalı bio doğal tarım yaş
50311500	ekolojik sertifikalı bio doğal tarım yaş
50311501	ekolojik sertifikalı bio japon kırmızı tatlı sert
50311502	ekolojik sertifikalı bio pembe sarı tatlı kanada
50311503	ekolojik sertifikalı bio küçük tatlı kırmızı fransız
50311504	ekolojik sertifikalı bio kırmızı sert kışlık amerikan
50311505	ekolojik sertifikalı bio sert sulu mayhoş yeni zelanda
50311506	ekolojik sertifikalı bio yeşil ekşi pişirmelik ingiliz
50311507	ekolojik sertifikalı bio fidan ekşi yemeklik ingiliz
50311508	ekolojik sertifikalı bio beyaz kışlık fransız gurme
50311509	ekolojik sertifikalı bio tatlı sert kırmızı çizgili
50311510	ekolojik sertifikalı bio çift renkli ingiliz tatlı
50311511	ekolojik sertifikalı bio erken kışlık ingiliz sulu
50311512	ekolojik sertifikalı bio yumuşak sulu tatlı amerikan
50311513	ekolojik sertifikalı bio eski ingiliz iri yeşil
50311514	ekolojik sertifikalı bio fransız kışlık yassı paslı
50311515	ekolojik sertifikalı bio turuncu kokulu ingiliz ithal
50311516	ekolojik sertifikalı bio ekşi küçük süs elması
50311517	ekolojik sertifikalı bio mutsu yeşil büyük japon
50320000	kak çerezlik dehidre
50321500	dilimi kak halka dehidre
50321501	kırmızı japon dilimi kak
50330000	ekolojik sertifikalı bio kak
50331500	ekolojik sertifikalı bio dilimi
50331501	ekolojik sertifikalı bio kırmızı japon
50331502	ekolojik sertifikalı bio tatlı kanada
50340000	şoklanmış iqf dondurucu sanayi tipi endüstriyel
50341500	şoklanmış iqf dilimi küp
50341501	şoklanmış iqf kırmızı japon dilim
50360000	komposto hoşaf cam
50361500	kompostosu hoşafı dilimli soyulmuş
50361501	kırmızı japon kompostosu hoşafı
50370000	ekolojik sertifikalı bio komposto hoşaf
50371500	ekolojik sertifikalı bio kompostosu
50371501	ekolojik sertifikalı bio kırmızı japon
50380000	püresi nektarı konsantresi bebek maması
50400000	yaş yeşillik manav mutfak yemeklik
50401500	sakız enginarı bayrampaşa çanak taze soyulmuş kalb
50401501	ithal mor yuvarlak kafa
50403400	hıyar kornişon badem çengelköy salatalığı taze
50404500	yeşil kırmızı sarı dökme bakliyat
50404509	insani yardım ihraçlık bakliyat
50407000	mevsimsel taze tarım ürünleri dökme hal
50408000	patates soğan havuç turp kereviz pancar yer elması şalgam
50410000	sertifikalı ekolojik tarım doğal pestisitsiz
50411500	çanak sertifikalı ilaçsız
50411501	ithal sertifikalı mor
50420000	dehidre gıda sanayi hammaddesi
50421500	dehidre çanak
50421501	ithal dehidre mor
50421800	dermason sıra horoz şeker çalı
50421834	büyük beyaz yassı butter bean
50421853	yardımı ihraçlık kuru
50421854	yemlik hayvan büyük
50421855	barbunya benzeri kidney bean
50421856	bakliyat aşurelik karışımı
50421857	ihraçlık dermason yardım tipi
50424000	dehidre yemlik
50424006	kuru ihraçlık
50424007	ikiye bölünmüş split peas
50425400	sarı yemlik dehidre
50425407	pigeon pea gandi fasulyesi
50425408	ihraçlık bakliyat
50425409	split peas yarım kırık kuru
50425410	kırık split yellow peas
50425600	dehidre unu tozu
50425610	püresi tozu flakes granülü
50430000	ekolojik bio
50431500	bio
50431501	dehidre mor bio
50440000	şoklanmış iqf gıda sanayi tipi
50441500	iqf çanak şoklanmış kalbi
50441501	iqf mor ithal
50450000	iqf şoklanmış
50451500	iqf çanak
50451501	ithal iqf mor
50460000	salamura hazır
50461500	kalbi çanak salamura soyulmuş kavanozda
50461501	ithal kalbi bütün gurme
50465300	tuzlu fıstık kabuklu haşlanmış salamura içi
50465307	yüksek kalorili insani yardım
50466800	karışık garnitür bezelye havuç mısır haşlanmış
50466818	haşlanmış pilaki hazır koçbaşı
50470000	bio ekolojik katkısız
50471500	kalbi bio çanak
50471501	ithal bio gurme
50500000	gıda takviyesi sporcu gıdası multivitamin omega balık yağı kolajen
50501500	multivitamin efervesan tablet hapı bağışıklık güçlendirici
50501501	retinol beta karoten göz damlası
50501502	tiamin ampul kompleks sinir sistemi
50501503	riboflavin kompleks göz sağlığı
50501504	niasin niasinamid kolesterol
50501505	pantotenik asit saç ampul
50501506	piridoksin ampul kompleks
50501507	biotin saç tırnak
50501508	folik asit hamilelik folat
50501509	kobalamin dilaltı sprey ampul hapı
50501510	askorbik asit efervesan ester tozu
50501511	d3 damla k2 ampul kalsiyum
50501512	tokoferol kapsül ampul cilt
50501513	k2 k1 pıhtılaşma fitomenadion
50501600	çinko magnezyum kalsiyum demir hapı selenyum potasyum takviyesi
50501700	protein tozu karbonhidrat gainer kilo aldırıcı amino asit
50501708	yardım
50501709	besin vitamin mineral yardım
50501710	csb mama yardım maması
50501711	inka besin takviyesi yardım
50501712	bebek maması besleyici yardım
50501713	karışımı besleyici yardım
50501714	super cereal bebek maması sütlü karışımı
50501715	mısır soya karışımı yardım maması
50501716	besleyici tahıl un karışımı yardım
50501717	csb milk yardım toz karışım
50501718	acil durum yardım bisküvisi
50501719	sütlü proteini besleyici toz
50501720	protein tozu yardım
50501721	besleyici un yardım maması
50501722	un karisimi yardim gidasi yuksek proteinli besin
50501723	yardim mamasi hazir gida takviyesi hindistan
50501724	bebek besin takviyesi yardim gidasi besleyici un
50501725	yardim gidasi besleyici toz karisim
50501726	sutu tozu yardim gidasi yuksek proteinli
50501727	anne bebek seti yardim paketi destek
50501800	multivitamin kompleks destek gida sporcu gidalari
50501804	multivitamin hapi efervesan tablet kompleks
50501900	hayvan yem katkisi buyukbas kucukbas rasyon destekleyici premiks
50501901	tuzu buyukbas tasi kucukbas
50501902	melasli yalama kovasi yem blogu buyukbas tasi
50501903	kedi kopek kanatli sivi tavuk vitaminleri
50501904	hayvan premiksi besi tozu kanatli yem katki
52100000	zemin laminat parke pvc muşamba mineflo
52101500	yolluk kilim kapi onu paspasi hali saha
52101517	plastik paspas kivircik yapay çim hali pvc yolluk
52120000	ev tekstili nevresim takimi pike sofra bezi el havlusu
52121500	nevresim takimi çarşaf alez pike yastik kilifi
52121501	elyaf kaz tuyu silikon cift kisilik
52121505	ortopedik yastik silikon visco boyun yastigi
52121508	polar tv battaniyesi cift kisilik pelus
52121600	sofra bezi runner amerikan servis onlugu kurulama
52121700	banyo havlusu bornoz el yuz ayak
52130000	tül perde stor jaluzi dikey fon
52131500	tül fon kadife karartma blackout
52131600	zebra perde ahsap dikey
52131700	kornis rustik perde halkasi ruleti stoper brayt
52140000	beyaz esya kucuk elektrikli
52141500	ankastre set ocak fırın tost makinesi blender mikser
52141501	no frost buzdolabi mini derin dondurucu bofrost
52141502	ankastre dijital firin set ustu
52141600	camasir makinesi kurutma utu masasi askiligi
52141700	sac kurutma makinesi termosifon sofben tartisi
52141800	elektrikli supurge robot hava temizleyici vantilator
52141804	ayakli vantilator kule tipi tavan vantilatoru
52150000	tencere tava tabak catal bicak takimi bardak borosilikat
52151500	at tabak plastik bardak karton kullanat
52151501	aluminyum sutlac kasesi at firin kabi mikrodalga
52151504	karton plastik kapagi pet sicak icecek
52151600	kevgir kepce soyacak rende sarimsak ezici konserve acacagi
52151700	kaşık yemek paslanmaz çelik çeyiz seti servis
52151800	tencere tava sahan teflon döküm granit düdüklü emaye
52151900	borcam kek kalıbı tepsisi güveç borosilikat tart
52152000	kase borcam kabı porselen kahvaltı takımı yemek
52152100	su bardağı kadeh meşrubat karaf sürahi kupa
52152101	nescafe kupası mug takımı espresso fincanı porselen kupa
52152200	tabaklık evye süzgeci sepeti kaşıklık
52152300	nihale süzgeç rende soyacak kesme tahtası tirbüşon kevgir
52160000	televizyon kulaklık hoparlör ses sistemi projeksiyon ev sineması
52161500	soundbar amfi anfi projeksiyon ev sinema sistemi bombası
52161502	teyp walkman deck
52161505	led tv smart oled qled ekran televizyonu
52161511	çalar nostaljik fm el radyosu
52161512	kolon kabin ses bombası bluetooth aktif
52161514	bluetooth kulakiçi kulaküstü oyuncu kulaklığı headset
52161515	cd player müzik seti
52161516	dvd player okuyucu
52161518	navigasyon cihazı araç takip
52161520	yaka mikrofonu telsiz stüdyo vokal
52161523	rf telsiz modülü transmitter
52161524	fm modülü tuner
52161526	cihazı receiver çanak anten alıcısı dekoder
52161535	kayıt cihazı diktafon kalemi
52161542	tv endüstriyel monitör
52161543	player müzik ipod mp4
52161553	bluray player
52161600	hdmi kablo tv askı aparatı projeksiyon perdesi scart
52170000	kağıdı poster paneli strafor
53100000	personel kıyafeti iş elbisesi üniforma önlüğü
53101500	kanvas kargo iş pantolonu bermuda
53101600	iş gömleği personel klasik garson
53101606	kapüşonlu polar bisiklet yaka üç iplik
53101700	triko boğazlı yün personel kazağı
53101800	kaban mont rüzgarlık yağmurluk iş montu parka
53101806	yağmurluk tek kullanımlık şeffaf
53101807	mont iş montu parka kaban dolgulu
53101900	blazer ceket kumaş pantolon damatlık
53102000	iş eteği personel klasik elbisesi
53102100	bahçıvan tulumu tek kullanımlık boyacı
53102200	yöresel kıyafet bindallı kaftan kostüm halk oyunları elbisesi
53102300	atlet fanila boxer külot don termal içlik sütyen
53102305	hasta bezi külot sızdırmaz bariyerli cırtlı
53102400	babet patik külotlu soket dizaltı bacak koruyucu
53102402	babet patik külotlu soket dizaltı bacak koruyucu
53102500	atkı bere şal kravat papyon eldiven askı
53102501	palaska tokalı deri lastikli askısı
53102504	iş eldiveni nitril lateks deri kaynakçı montaj kesilmez
53102505	yağmurluk protokol şemsiyesi rüzgar geçirmez baston
53102511	boyunluk saç bandı fular maske
53102516	şapka kep siperlik promosyon güneşlik
53102600	pijama sabahlık takımı
53102700	iş elbisesi tulum personel kıyafeti takım elbise
53102701	kamuflaj elbise taktik pantolon hücum yeleği
53102702	muhafaza memur kıyafeti resmi
53102703	montu pantolonu çevik kuvvet asayiş
53102704	aşçı ceketi önlük garson yeleği mutfak kıyafeti
53102705	forması kolej montu pantolonu jile
53102706	montu pantolonu bekçi kıyafeti palaska
53102707	sabo terlik beyaz önlük laboratuvar alpaka
53102708	scrubs cerrahi takım sabo terlik likralı
53102709	112 acil montu paramedik pantolonu reflektörlü yelek
53102710	personel kıyafeti firma logolu takım elbise resepsiyon
53102712	112 acil montu pantolonu reflektörlü yelek
53102715	infaz koruma memuru montu resmi
53102716	cezaevi tulumu elbisesi tek tip
53102717	takım eşofman takımı şortu
53102718	elbisesi yanmaz tulum nomex kask
53102719	tulumu bahçıvan tulum işçi pantolonu montu
53102800	bikini haşema deniz şortu yüzücü mayosu
53102900	tayt sporcu sütyeni rüzgarlık eşofman sweatshirt
53103000	polo yaka tşört bisiklet
53103005	polo yaka tşört bisiklet
53103100	reflektörlü ikaz yeleği polar cepli
53103101	klasik polar avcı yeleği cepli
53103200	at tulum bone galoş kolluk önlük
53103201	at önlük lamineli muayene
53103300	hastane çıkışı takımı zıbın tulum patikli
53110000	iş çelik burunlu sabo terlik çizme
53111500	iş botu çelik burunlu askeri taktik yarım
53111501	iş botu çelik burunlu askeri taktik yarım
53111502	topuklu postal yarım çizme deri nubuk kürklü
53111503	su geçirmez cırtcırtlı bağcıklı kürklü termal
53111504	su geçirmez fermuarlı kürklü termal yağmur
53111505	panduf ilk adım patik kürklü yumuşak taban
53111600	kundura iskarpin babet makosen loafer oxford
53111700	sabo muayenehane otel sabosu plastik ev terliği
53111800	cırtcırtlı mantar taban deri plaj hastane
53111900	sneaker koşu yürüyüş krampon halı saha
53112000	tabanlık bağcık çekecek kerata boya kalıbı
53112100	naylon lastikli hijyenik tek kullanımlık dispenser
53120000	bavul evrak
53121500	bavul tekerlekli çekçekli seyahat valizi
53121501	takım elbise kılıfı portföy seyahat gardrobu
53121502	bavul seti üçlü kabin boy
53121503	tekerleği bavul kulbu şifreli kilit
53121600	portföy kartlık çantası
53121601	kartlık mekanizmalı portföy abiye
53121602	çantası fitness antrenman silindir seyahat
53121603	okul çantası dağcı kamp outdoor laptop
53121700	laptop çantası evrak deri
53121701	deri çantası diplomat şifreli ataşe
53121705	hard alet çantası korumalı taşıma
53121706	laptop sırt çantası notebook kılıfı macbook
53121800	makyaj çantası traş seti organizeri
53121801	traş çantası kozmetik organizer boy
53121802	pazar arabası tekerlekli çantası
53130000	şampuan sabun duş jeli deodorant kolonya
53131500	macun fırça gargara arayüz fırçası
53131501	alkolsüz çalkalama suyu listerine
53131502	florürlü beyazlatıcı hassas dişler
53131503	şarjlı fırçası pilli arayüz
53131504	kürdanlı mumlu
53131505	damaklı emzik silikon yalancı meme
53131506	seyahat seti fırça macun
53131507	kutusu ahşap diş kürdanı
53131508	temizleyici corega diş
53131509	spreyi nane ferahlatıcı sprey
53131510	corega krem diş
53131600	duş jeli katı sabun lif köpüğü
53131601	banyo tek kullanımlık şeffaf
53131602	sampuan jole sac kremi spreyi briyantin wax
53131603	permatik jilet kullan at tıras bıcagı kartuslu
53131604	sac fırcası fön acma taragı
53131605	kozmetik cantası seyahat organizeri
53131606	roll on sprey koltuk altı stick
53131607	nemlendirici krem masaj yagı gliserin
53131608	katı sıvı kalıp zeytinyaglı
53131609	gunes kremi sutu yagı koruyucu
53131610	goz damlası maskesi cevresi kremi
53131611	tıras kopugu jeli sakal yumusatıcı
53131612	dus jeli kopugu vucut sampuanı
53131613	yuz temizleme jeli tonik peeling maske nemlendirici
53131614	kremi topuk torpusu koku onleyici sprey
53131615	ped gunluk tampon adet pedi
53131616	tıbbi medikal bariyer pisik kremi
53131617	tırnak torpusu et pensi makası manikur seti
53131618	topuk torpusu nasır sökücü pedikur seti ponza tası
53131621	makası et bebek
53131622	kondom kılıf aile planlaması
53131624	cep mendili alkollu temizleme
53131625	bone sac filesi maskesi koruyucu
53131626	alkollu antiseptigi jel
53131627	agir vasita sabunu endustriyel temizleme jeli
53131628	sac sampuanı kepek karsıtı sampuan kremi
53131629	seti far paleti ruj rimel goz kalemi
53131630	lip balm nemlendiricisi koruyucu
53131634	bariyer krem koruyucu cilt
53131635	tıras fırcası sakal porsuk kılı fırca
53131637	gogus pedi sut koruyucu
53131639	hasta bezi mesane yetiskin
53131641	petrol jeli nemlendirici katı
53131643	sac tras sakal
53131647	sampuanı pisik kremi
53131648	sinek sivrisinek spreyi kene det
53131649	bebek vucut talk
53131651	kisisel seti seyahat otel buklet malzemesi
53131652	yenidogan seti paketi sepeti
