# ELLE yazılan kategori çevirileri — category-translations.tsv'yi EZER.
# Biçim: <kod> ⇥ <TR ad> ⇥ <kaynak ad>
#
# Buraya yazılan satır AI yeniden koşulduğunda KAYBOLMAZ (sözlük dosyalarıyla
# aynı öncelik kuralı). Üst seviyeler burada tutulmaya değer: kategori
# seçicisinin ilk ekranında herkes segment adlarını görüyor.
#
# Segment adları (L1) — 2026-09-02, elle çevrildi. Ariba TR dışa aktarımında
# bu 9 segment çevrilmemiş kalmıştı.

80122100	İdare hukuku hizmetleri	Administrative law services
80122200	Anayasa hukuku hizmetleri	Constitutional law services
80122300	Uluslararası hukuk hizmetleri	International law services
80142000	Müşteri ilişkileri yönetimi hizmetleri	Customer relationship management services
80142100	Kaynak geliştirme (bağış toplama) hizmetleri	Fundraising services
80161700	Varlık geri kazanım hizmetleri	Asset recovery service
80161800	Ofis ekipmanı kiralama hizmetleri	Office equipment rental or leasing services
80171500	Durum ve paydaş analizi ve iletişim planlama hizmetleri	Situation and stakeholder analysis and communications planning services
80171600	Tanıtım ve pazarlama destek hizmetleri	Publicity and marketing support services
80171700	İtibar ve marka yönetimi hizmetleri	Reputation and brand management services
80171800	Halkla ilişkiler ve medya ilişkileri hizmetleri	Public relations and media relations services
80171900	Paydaş yönetimi ve ilişkileri hizmetleri	Stakeholder management and relations services
80172000	Kurumsal iletişim hizmetleri	Professional communication services
80172100	Sorun ve kriz yönetimi hizmetleri	Issues and crisis management services
80172200	Sponsorluklar	Sponsorships
81102500	İzin ve ruhsat hizmetleri	Permitting services
81102600	Numune alma hizmetleri	Sampling services
81102700	Enstrümanlı kontrol sistemleri tasarım ve mühendislik hizmetleri	Instrumented control systems design and engineering services
81102800	Mayın tarlası ve mayın temizleme hizmetleri	Minefield and demining services
81102900	Kültürel koruma ve restorasyon mühendisliği hizmetleri	Cultural conservation-restoration engineering services
81103000	Deniz operasyon ve denetim hizmetleri	Marine operation and inspection services
81103100	Teknoloji araştırma ve geliştirme hizmetleri	Technology research and development service
81103200	Ar-Ge, inovasyon ve teknoloji hizmetleri	Research and development innovation and technology services
81103300	Geomatik mühendisliği	Geomatics engineering
81103400	Mühendislik, tedarik ve proje yönetimi hizmetleri	Engineering procurement and project management services
81111800	Sistem ve sistem bileşeni yönetim hizmetleri	System and system component administration services
81112300	Bilgisayar donanımı bakım ve destek	Computer hardware maintenance and support
81112400	Bilgisayar donanımı kiralama hizmetleri	Computer hardware rental or leasing services
81112500	Bilgisayar yazılımı lisanslama ve kiralama hizmetleri	Computer software licensing rental or leasing service
81112600	Bilgisayar donanımı harici bakım, onarım ve destek	Computer hardware offsite or depot maintenance, repair and support
81141900	Üretim teknolojisi araştırma ve geliştirme hizmetleri	Manufacturing technology research and development services
81161800	Veri, ses ve multimedya ağ ekipmanı ve platform kiralama hizmetleri	Data voice or multimedia network equipment or platform rental or leasing services
81161900	Bulut tabanlı hizmet olarak donanım (HaaS)	Cloud-based hardware as a service
81162000	Bulut tabanlı hizmet olarak yazılım (SaaS)	Cloud-based software as a service
81162100	Bulut tabanlı hizmet olarak platform (PaaS)	Cloud-based platform as a service
81162200	Bulut tabanlı hizmet olarak altyapı (IaaS)	Cloud-based infrastructure as a service
81162300	Bulut tabanlı hizmet olarak iş süreci (BPaaS)	Cloud-based business process as a service
81171500	Deniz biyolojisi hizmetleri	Marine biology services
81171600	Ekoloji bilimi hizmetleri	Ecological science services
81171700	Botanik bilimi hizmetleri	Botanical science services
81171800	Tarım bilimi hizmetleri	Agricultural science services
81171900	Aerobiyoloji bilimi hizmetleri	Aerobiological science services
82112000	Yüz yüze sözlü çeviri hizmetleri	In person language interpretation services
82112100	Dile özgü editörlük ve yazarlık hizmetleri	Language specific editorial and writing services
82141700	Üç boyutlu (3B) görselleştirme hizmetleri	Three dimensional 3D visualization services
82161500	Tiyatro dekor tasarımı, aksesuar ve kostüm hizmetleri	Theatrical set design, property and costume services
83130100	İletişim hizmetleri	Communication service
84131900	Kaza branşı sigorta hizmetleri	Insurance services for casualty lines
86101900	Havacılığa özgü eğitim	Aviation specific training
86132000	Yönetim eğitimi hizmetleri	Management education and training services
86132100	Eğitim planlama, kolaylaştırma ve sunum hizmetleri	Training planning, facilitation and delivery services
86132200	Eğitim destek hizmetleri	Educational support services
90101900	Yiyecek içecek ekipmanı kiralama ve bakım hizmetleri	Food and beverage equipment rental or leasing and maintenance services
90111900	Özel konaklama hizmetleri	Specialized accommodation services
90121800	Acil seyahat yardım hizmetleri	Emergency travel assistance services
90152200	Boş zaman hizmetleri	Leisure service
92121800	Zırhlı araç ve para nakil hizmetleri	Armored car services and money transport
92121900	Deniz güvenlik hizmetleri	Marine security services
93142200	İhtiyaç sahipleri için barınma hizmetleri	Accommodation services for those in need
95101500	Konut arsası	Residential land parcel
95101600	Ticari arsalar	Commercial land parcels
95101700	Sanayi arsaları	Industrial land parcels
95101800	Kamu arsaları	Governmental land parcels
95101900	Tarım arazisi	Agricultural land
95111500	Sınırlı trafikli yollar	Limited traffic thoroughfares
95111600	Açık trafikli yollar	Open traffic thoroughfares
95121500	Ticari ve eğlence binaları ve yapıları	Commercial and entertainment buildings and structures
95121600	Ulaşım binaları ve yapıları	Transport buildings and structures
95121700	Kamu binaları ve yapıları	Public buildings and structures
95121800	Altyapı binaları ve yapıları	Utility buildings and structures
95121900	Eğitim ve araştırma binaları ve yapıları	Educational and research buildings and structures
95122000	Hastane binaları ve yapıları	Hospital buildings and structures
95122100	Konaklama binaları ve yapıları	Accommodation buildings and structures
95122300	Spor ve sağlık binaları ve yapıları	Sports and health buildings and structures
95122400	Sanayi binaları ve yapıları	Industrial buildings and structures
95122500	Tarım, hayvancılık ve balıkçılık binaları ve yapıları	Agricultural and farming and fishing buildings and structures
95122600	Dini binalar ve yapılar	Religious buildings and structures
95122700	Savunma binaları ve yapıları	Defense buildings and structures
95131500	Tribünler ve oturma kademeleri	Grandstands and bleachers
95131600	Taşınabilir ticari ve sanayi binaları ve yapıları	Portable commercial and industrial buildings and structures
95131700	Çadırlar ve membran yapılar	Tents and membrane structures
95141500	Prefabrik çiftlik binaları ve yapıları	Prefabricated farm buildings and structures
95141600	Prefabrik konut binaları ve yapıları	Prefabricated residential buildings and structures
95141700	Prefabrik ticari ve sanayi binaları ve yapıları	Prefabricated commercial and industrial buildings and structures
95141800	Prefabrik acil yardım binaları ve yapıları	Prefabricated emergency relief buildings and structures
95141900	Prefabrik sağlık binaları ve yapıları	Prefabricated medical buildings and structures

# Yaprak adları (L4) — döküm/dövme bloğu, kural tabanlı üretildi + denetlendi.
31101601	Demir dışı alaşım kum döküm	Non ferrous alloy sand casting
31101602	Demir alaşımı kum döküm	Ferrous alloy sand casting
31101603	Çelik kum döküm	Steel sand casting
31101604	Paslanmaz çelik kum döküm	Stainless steel sand casting
31101606	Alüminyum kum döküm	Aluminum sand casting
31101607	Magnezyum kum döküm	Magnesium sand casting
31101608	Titanyum kum döküm	Titanium sand casting
31101609	Berilyum kum döküm	Beryllium sand casting
31101610	Bakır kum döküm	Copper sand casting
31101611	Pirinç kum döküm	Brass sand casting
31101612	Bronz kum döküm	Bronze sand casting
31101613	Çinko kum döküm	Zinc sand casting
31101614	Kalay kum döküm	Tin sand casting
31101615	Kurşun kum döküm	Lead sand casting
31101616	Değerli metal kum döküm	Precious metal sand casting
31101617	Gri font kum döküm	Grey iron sand casting
31101618	Sfero kum döküm	Ductile iron sand casting
31101619	Temper kum döküm	Malleable iron sand casting
31101701	Demir dışı alaşım kokil döküm	Non ferrous alloy permanent mold casting
31101702	Demir alaşımı kokil döküm	Ferrous alloy permanent mold casting
31101703	Çelik kokil döküm	Steel permanent mold casting
31101704	Paslanmaz çelik kokil döküm	Stainless steel permanent mold casting
31101705	Demir kokil döküm	Iron permanent mold casting
31101706	Alüminyum kokil döküm	Aluminum permanent mold casting
31101707	Magnezyum kokil döküm	Magnesium permanent mold casting
31101708	Titanyum kokil döküm	Titanium permanent mold casting
31101709	Berilyum kokil döküm	Beryllium permanent mold casting
31101710	Bakır kokil döküm	Copper permanent mold casting
31101711	Pirinç kokil döküm	Brass permanent mold casting
31101712	Bronz kokil döküm	Bronze permanent mold casting
31101713	Çinko kokil döküm	Zinc permanent mold casting
31101714	Kalay kokil döküm	Tin permanent mold casting
31101715	Kurşun kokil döküm	Lead permanent mold casting
31101716	Değerli metal kokil döküm	Precious metal permanent mold casting
31101801	Demir dışı alaşım kabuk kalıp döküm	Non ferrous alloy shell mold casting
31101802	Demir alaşımı kabuk kalıp döküm	Ferrous alloy shell mold casting
31101803	Çelik kabuk kalıp döküm	Steel shell mold casting
31101804	Paslanmaz çelik kabuk kalıp döküm	Stainless steel shell mold casting
31101806	Alüminyum kabuk kalıp döküm	Aluminum shell mold casting
31101807	Magnezyum kabuk kalıp döküm	Magnesium shell mold casting
31101808	Titanyum kabuk kalıp döküm	Titanium shell mold casting
31101809	Berilyum kabuk kalıp döküm	Beryllium shell mold casting
31101810	Bakır kabuk kalıp döküm	Copper shell mold casting
31101811	Pirinç kabuk kalıp döküm	Brass shell mold casting
31101812	Bronz kabuk kalıp döküm	Bronze shell mold casting
31101813	Çinko kabuk kalıp döküm	Zinc shell mold casting
31101814	Kalay kabuk kalıp döküm	Tin shell mold casting
31101815	Kurşun kabuk kalıp döküm	Lead shell mold casting
31101816	Değerli metal kabuk kalıp döküm	Precious metal shell mold casting
31101817	Sfero kabuk kalıp döküm	Ductile iron shell mold casting
31101901	Demir dışı alaşım hassas döküm	Non ferrous alloy investment casting
31101902	Demir alaşımı hassas döküm	Ferrous alloy investment casting
31101903	Çelik hassas döküm	Steel investment casting
31101904	Paslanmaz çelik hassas döküm	Stainless steel investment casting
31101905	Demir hassas döküm	Iron investment casting
31101906	Alüminyum hassas döküm	Aluminum investment casting
31101907	Magnezyum hassas döküm	Magnesium investment casting
31101908	Çinko hassas döküm	Zinc investment casting
31101909	Kalay hassas döküm	Tin investment casting
31101910	Kurşun hassas döküm	Lead investment casting
31101911	Değerli metal hassas döküm	Precious metal investment casting
31101912	Titanyum hassas döküm	Titanium investment casting
31101914	Alaşımlı çelik hassas döküm	Steel alloy investment casting
31102001	Demir dışı alaşım savurma döküm	Non ferrous alloy centrifugal casting
31102002	Demir alaşımı savurma döküm	Ferrous alloy centrifugal casting
31102003	Çelik savurma döküm	Steel centrifugal casting
31102004	Paslanmaz çelik savurma döküm	Stainless steel centrifugal casting
31102005	Demir savurma döküm	Iron centrifugal casting
31102006	Alüminyum savurma döküm	Aluminum centrifugal casting
31102007	Magnezyum savurma döküm	Magnesium centrifugal casting
31102008	Titanyum savurma döküm	Titanium centrifugal casting
31102009	Berilyum savurma döküm	Beryllium centrifugal casting
31102010	Bakır savurma döküm	Copper centrifugal casting
31102011	Pirinç savurma döküm	Brass centrifugal casting
31102012	Bronz savurma döküm	Bronze centrifugal casting
31102013	Çinko savurma döküm	Zinc centrifugal casting
31102014	Kalay savurma döküm	Tin centrifugal casting
31102015	Kurşun savurma döküm	Lead centrifugal casting
31102016	Değerli metal savurma döküm	Precious metal centrifugal casting
31102101	Demir dışı alaşım seramik kalıp döküm	Non ferrous alloy ceramic mold casting
31102102	Demir alaşımı seramik kalıp döküm	Ferrous alloy ceramic mold casting
31102103	Çelik seramik kalıp döküm	Steel ceramic mold casting
31102104	Paslanmaz çelik seramik kalıp döküm	Stainless steel ceramic mold casting
31102105	Demir seramik kalıp döküm	Iron ceramic mold casting
31102106	Alüminyum seramik kalıp döküm	Aluminum ceramic mold casting
31102107	Magnezyum seramik kalıp döküm	Magnesium ceramic mold casting
31102108	Titanyum seramik kalıp döküm	Titanium ceramic mold casting
31102109	Berilyum seramik kalıp döküm	Beryllium ceramic mold casting
31102110	Bakır seramik kalıp döküm	Copper ceramic mold casting
31102111	Pirinç seramik kalıp döküm	Brass ceramic mold casting
31102112	Bronz seramik kalıp döküm	Bronze ceramic mold casting
31102113	Çinko seramik kalıp döküm	Zinc ceramic mold casting
31102114	Kalay seramik kalıp döküm	Tin ceramic mold casting
31102115	Kurşun seramik kalıp döküm	Lead ceramic mold casting
31102116	Değerli metal seramik kalıp döküm	Precious metal ceramic mold casting
31102201	Demir dışı alaşım grafit kalıp döküm	Non ferrous alloy graphite mold casting
31102202	Demir alaşımı grafit kalıp döküm	Ferrous alloy graphite mold casting
31102203	Çelik grafit kalıp döküm	Steel graphite mold casting
31102204	Paslanmaz çelik grafit kalıp döküm	Stainless steel graphite mold casting
31102205	Demir grafit kalıp döküm	Iron graphite mold casting
31102206	Alüminyum grafit kalıp döküm	Aluminum graphite mold casting
31102207	Magnezyum grafit kalıp döküm	Magnesium graphite mold casting
31102208	Titanyum grafit kalıp döküm	Titanium graphite mold casting
31102209	Berilyum grafit kalıp döküm	Beryllium graphite mold casting
31102210	Bakır grafit kalıp döküm	Copper graphite mold casting
31102211	Pirinç grafit kalıp döküm	Brass graphite mold casting
31102212	Bronz grafit kalıp döküm	Bronze graphite mold casting
31102213	Çinko grafit kalıp döküm	Zinc graphite mold casting
31102214	Kalay grafit kalıp döküm	Tin graphite mold casting
31102215	Kurşun grafit kalıp döküm	Lead graphite mold casting
31102216	Değerli metal grafit kalıp döküm	Precious metal graphite mold casting
31102301	Demir dışı alaşım alçı kalıp döküm	Non ferrous alloy plaster mold casting
31102302	Demir alaşımı alçı kalıp döküm	Ferrous alloy plaster mold casting
31102303	Çelik alçı kalıp döküm	Steel plaster mold casting
31102304	Paslanmaz çelik alçı kalıp döküm	Stainless steel plaster mold casting
31102305	Demir alçı kalıp döküm	Iron plaster mold casting
31102306	Alüminyum alçı kalıp döküm	Aluminum plaster mold casting
31102307	Magnezyum alçı kalıp döküm	Magnesium plaster mold casting
31102308	Titanyum alçı kalıp döküm	Titanium plaster mold casting
31102309	Berilyum alçı kalıp döküm	Beryllium plaster mold casting
31102310	Bakır alçı kalıp döküm	Copper plaster mold casting
31102311	Pirinç alçı kalıp döküm	Brass plaster mold casting
31102312	Bronz alçı kalıp döküm	Bronze plaster mold casting
31102313	Çinko alçı kalıp döküm	Zinc plaster mold casting
31102314	Kalay alçı kalıp döküm	Tin plaster mold casting
31102315	Kurşun alçı kalıp döküm	Lead plaster mold casting
31102316	Değerli metal alçı kalıp döküm	Precious metal plaster mold casting
31102401	Demir dışı alaşım V proses döküm	Non ferrous alloy v process casting
31102402	Demir alaşımı V proses döküm	Ferrous alloy v process casting
31102403	Çelik V proses döküm	Steel v process casting
31102404	Paslanmaz çelik V proses döküm	Stainless steel v process casting
31102405	Demir V proses döküm	Iron v process casting
31102406	Alüminyum V proses döküm	Aluminum v process casting
31102407	Magnezyum V proses döküm	Magnesium v process casting
31102408	Titanyum V proses döküm	Titanium v process casting
31102409	Berilyum V proses döküm	Beryllium v process casting
31102410	Bakır V proses döküm	Copper v process casting
31102411	Pirinç V proses döküm	Brass v process casting
31102412	Bronz V proses döküm	Bronze v process casting
31102413	Çinko V proses döküm	Zinc v process casting
31102414	Kalay V proses döküm	Tin v process casting
31102415	Kurşun V proses döküm	Lead v process casting
31102416	Değerli metal V proses döküm	Precious metal v process casting
31102501	Alüminyum alçak basınçlı kokil döküm	Aluminum low pressure permanent mold casting
31102601	Alüminyum yüksek basınçlı enjeksiyon döküm	Aluminum high pressure die casting
31102602	Çinko yüksek basınçlı enjeksiyon döküm	Zinc high pressure die casting
31102603	Magnezyum yüksek basınçlı enjeksiyon döküm	Magnesium high pressure die casting
31102701	Alüminyum sıkıştırma döküm	Aluminum squeeze casting
31102801	Alüminyum yarı katı döküm	Aluminum semi solid casting
31102901	Alüminyum yerçekimli kokil döküm	Aluminum gravity permanent mold casting
31121120	İşlenmiş alüminyum yüksek basınçlı enjeksiyon döküm	Aluminum high pressure die machined casting
31121121	İşlenmiş alüminyum yüksek basınçlı enjeksiyon döküm montajı	Aluminum high pressure die machined casting assembly
31121122	İşlenmiş magnezyum yüksek basınçlı enjeksiyon döküm	Magnesium high pressure die machined casting
31121123	İşlenmiş magnezyum yüksek basınçlı enjeksiyon döküm montajı	Magnesium high pressure die machined casting assembly
31121124	İşlenmiş çinko yüksek basınçlı enjeksiyon döküm	Zinc high pressure die machined casting
31121125	İşlenmiş çinko yüksek basınçlı enjeksiyon döküm montajı	Zinc high pressure die machined casting assembly
31121220	İşlenmiş alüminyum kum döküm	Aluminum sand machined casting
31121221	İşlenmiş alüminyum kum döküm montajı	Aluminum sand machined casting assembly
31121222	İşlenmiş sfero kum döküm	Ductile iron sand machined casting
31121223	İşlenmiş sfero kum döküm montajı	Ductile iron sand machined casting assembly
31121224	İşlenmiş gri font kum döküm	Grey iron sand machined casting
31121225	İşlenmiş gri font kum döküm montajı	Grey iron sand machined casting assembly
31121226	İşlenmiş temper kum döküm	Malleable iron sand machined casting
31121227	İşlenmiş temper kum döküm montajı	Malleable iron sand machined casting assembly
31121320	İşlenmiş alüminyum alçak basınçlı kokil döküm	Aluminum low pressure permanent mold machined casting
31121321	İşlenmiş alüminyum alçak basınçlı kokil döküm montajı	Aluminum low pressure permanent mold machined casting assembly
31121520	İşlenmiş sfero kabuk kalıp döküm	Ductile iron shell mold machined casting
31121521	İşlenmiş sfero kabuk kalıp döküm montajı	Ductile iron shell mold machined casting assembly
31121616	İşlenmiş paslanmaz çelik hassas döküm montajı	Stainless steel investment machined casting assembly
31121617	İşlenmiş alaşımlı çelik hassas döküm	Steel alloy investment machined casting
31121618	İşlenmiş alaşımlı çelik hassas döküm montajı	Steel alloy investment machined casting assembly
31122001	İşlenmiş alüminyum sıkıştırma döküm	Aluminum squeeze machined casting
31122002	İşlenmiş alüminyum sıkıştırma döküm montajı	Aluminum squeeze machined casting assembly
31122101	İşlenmiş alüminyum yarı katı döküm	Aluminum semi solid machined casting
31122102	İşlenmiş alüminyum yarı katı döküm montajı	Aluminum semi solid machined casting assembly
31122201	İşlenmiş alüminyum yerçekimli kokil döküm	Aluminum gravity permanent mold machined casting
31122202	İşlenmiş alüminyum yerçekimli kokil döküm montajı	Aluminum gravity permanent mold machined casting assembly
31132101	Soğuk dövülmüş işlenmiş çelik dövme	Cold forged machined steel forging
31132105	Ilık dövülmüş işlenmiş çelik dövme	Warm forged machined steel forging
31132109	Sıcak dövülmüş işlenmiş çelik dövme	Hot forged machined steel forging
31132201	Soğuk dövülmüş işlenmiş pirinç dövme	Cold forged machined brass forging
31132205	Ilık dövülmüş işlenmiş pirinç dövme	Warm forged machined brass forging
31132301	Soğuk dövülmüş işlenmiş alüminyum dövme	Cold forged machined aluminum forging
31132305	Ilık dövülmüş işlenmiş alüminyum dövme	Warm forged machined aluminum forging
31132401	Soğuk dövülmüş işlenmiş demir dışı alaşım dövme	Cold forged machined non ferrous alloy forging
31132405	Ilık dövülmüş işlenmiş demir dışı alaşım dövme	Warm forged machined non ferrous alloy forging
31132409	Sıcak dövülmüş işlenmiş demir dışı alaşım dövme	Hot forged machined non ferrous alloy forging
31132501	Soğuk dövülmüş işlenmiş demir alaşımı dövme	Cold forged machined ferrous alloy forging
31132505	Ilık dövülmüş işlenmiş demir alaşımı dövme	Warm forged machined ferrous alloy forging
31132509	Sıcak dövülmüş işlenmiş demir alaşımı dövme	Hot forged machined ferrous alloy forging
31132601	Soğuk dövülmüş işlenmiş paslanmaz çelik dövme	Cold forged machined stainless steel forging
31132605	Ilık dövülmüş işlenmiş paslanmaz çelik dövme	Warm forged machined stainless steel forging
31132609	Sıcak dövülmüş işlenmiş paslanmaz çelik dövme	Hot forged machined stainless steel forging
31132701	Soğuk dövülmüş işlenmiş demir dövme	Cold forged machined iron forging
31132705	Ilık dövülmüş işlenmiş demir dövme	Warm forged machined iron forging
31132709	Sıcak dövülmüş işlenmiş demir dövme	Hot forged machined iron forging
31132801	Soğuk dövülmüş işlenmiş magnezyum dövme	Cold forged machined magnesium forging
31132805	Ilık dövülmüş işlenmiş magnezyum dövme	Warm forged machined magnesium forging
31132809	Sıcak dövülmüş işlenmiş magnezyum dövme	Hot forged machined magnesium forging
31132901	Soğuk dövülmüş işlenmiş titanyum dövme	Cold forged machined titanium forging
31132905	Ilık dövülmüş işlenmiş titanyum dövme	Warm forged machined titanium forging
31132909	Sıcak dövülmüş işlenmiş titanyum dövme	Hot forged machined titanium forging
31133001	Soğuk dövülmüş işlenmiş berilyum dövme	Cold forged machined beryllium forging
31133005	Ilık dövülmüş işlenmiş berilyum dövme	Warm forged machined beryllium forging
31133009	Sıcak dövülmüş işlenmiş berilyum dövme	Hot forged machined beryllium forging
31133101	Soğuk dövülmüş işlenmiş bakır dövme	Cold forged machined copper forging
31133105	Ilık dövülmüş işlenmiş bakır dövme	Warm forged machined copper forging
31133109	Sıcak dövülmüş işlenmiş bakır dövme	Hot forged machined copper forging
31133201	Soğuk dövülmüş işlenmiş çinko dövme	Cold forged machined zinc forging
31133205	Ilık dövülmüş işlenmiş çinko dövme	Warm forged machined zinc forging
31133209	Sıcak dövülmüş işlenmiş çinko dövme	Hot forged machined zinc forging
31133301	Soğuk dövülmüş işlenmiş bronz dövme	Cold forged machined bronze forging
31133305	Ilık dövülmüş işlenmiş bronz dövme	Warm forged machined bronze forging
31133309	Sıcak dövülmüş işlenmiş bronz dövme	Hot forged machined bronze forging
31133401	Soğuk dövülmüş işlenmiş kalay dövme	Cold forged machined tin forging
31133405	Ilık dövülmüş işlenmiş kalay dövme	Warm forged machined tin forging
31133409	Sıcak dövülmüş işlenmiş kalay dövme	Hot forged machined tin forging
31133501	Soğuk dövülmüş işlenmiş kurşun dövme	Cold forged machined lead forging
31133505	Ilık dövülmüş işlenmiş kurşun dövme	Warm forged machined lead forging
31133509	Sıcak dövülmüş işlenmiş kurşun dövme	Hot forged machined lead forging
31133601	Soğuk dövülmüş işlenmiş değerli metal dövme	Cold forged machined precious metal forging
31133605	Ilık dövülmüş işlenmiş değerli metal dövme	Warm forged machined precious metal forging
31133609	Sıcak dövülmüş işlenmiş değerli metal dövme	Hot forged machined precious metal forging
31132102	Soğuk dövülmüş ısıl işlemli çelik dövme	Cold forged heat treated steel forging
31132103	Soğuk dövülmüş işlenmiş ve ısıl işlemli çelik dövme	Cold forged machined and heat treated steel forging
31132104	Soğuk dövülmüş ısıl işlemli ve soğuk kalibreli çelik dövme	Cold forged heat treated and cold sized steel forging
31132106	Ilık dövülmüş ısıl işlemli çelik dövme	Warm forged heat treated steel forging
31132107	Ilık dövülmüş işlenmiş ve ısıl işlemli çelik dövme	Warm forged machined and heat treated steel forging
31132108	Ilık dövülmüş ısıl işlemli ve soğuk kalibreli çelik dövme	Warm forged heat treated and cold sized steel forging
31132110	Sıcak dövülmüş ısıl işlemli çelik dövme	Hot forged heat treated steel forging
31132111	Sıcak dövülmüş işlenmiş ve ısıl işlemli çelik dövme	Hot forged machined and heat treated steel forging
31132112	Sıcak dövülmüş ısıl işlemli ve soğuk kalibreli çelik dövme	Hot forged heat treated and cold sized steel forging
31132202	Soğuk dövülmüş ısıl işlemli pirinç dövme	Cold forged heat treated brass forging
31132203	Soğuk dövülmüş işlenmiş ve ısıl işlemli pirinç dövme	Cold forged machined and heat treated brass forging
31132204	Soğuk dövülmüş ısıl işlemli ve soğuk kalibreli pirinç dövme	Cold forged heat treated and cold sized brass forging
31132206	Ilık dövülmüş ısıl işlemli pirinç dövme	Warm forged heat treated brass forging
31132207	Ilık dövülmüş işlenmiş ve ısıl işlemli pirinç dövme	Warm forged machined and heat treated brass forging
31132208	Ilık dövülmüş ısıl işlemli ve soğuk kalibreli pirinç dövme	Warm forged heat treated and cold sized brass forging
31132302	Soğuk dövülmüş ısıl işlemli alüminyum dövme	Cold forged heat treated aluminum forging
31132303	Soğuk dövülmüş işlenmiş ve ısıl işlemli alüminyum dövme	Cold forged machined and heat treated aluminum forging
31132304	Soğuk dövülmüş ısıl işlemli ve soğuk kalibreli alüminyum dövme	Cold forged heat treated and cold sized aluminum forging
31132306	Ilık dövülmüş ısıl işlemli alüminyum dövme	Warm forged heat treated aluminum forging
31132307	Ilık dövülmüş işlenmiş ve ısıl işlemli alüminyum dövme	Warm forged machined and heat treated aluminum forging
31132308	Ilık dövülmüş ısıl işlemli ve soğuk kalibreli alüminyum dövme	Warm forged heat treated and cold sized aluminum forging
31132402	Soğuk dövülmüş ısıl işlemli demir dışı alaşım dövme	Cold forged heat treated non ferrous alloy forging
31132403	Soğuk dövülmüş işlenmiş ve ısıl işlemli demir dışı alaşım dövme	Cold forged machined and heat treated non ferrous alloy forging
31132404	Soğuk dövülmüş ısıl işlemli ve soğuk kalibreli demir dışı alaşım dövme	Cold forged heat treated and cold sized non ferrous alloy forging
31132406	Ilık dövülmüş ısıl işlemli demir dışı alaşım dövme	Warm forged heat treated non ferrous alloy forging
31132407	Ilık dövülmüş işlenmiş ve ısıl işlemli demir dışı alaşım dövme	Warm forged machined and heat treated non ferrous alloy forging
31132408	Ilık dövülmüş ısıl işlemli ve soğuk kalibreli demir dışı alaşım dövme	Warm forged heat treated and cold sized non ferrous alloy forging
31132410	Sıcak dövülmüş ısıl işlemli demir dışı alaşım dövme	Hot forged heat treated non ferrous alloy forging
31132411	Sıcak dövülmüş işlenmiş ve ısıl işlemli demir dışı alaşım dövme	Hot forged machined and heat treated non ferrous alloy forging
31132412	Sıcak dövülmüş ısıl işlemli ve soğuk kalibreli demir dışı alaşım dövme	Hot forged heat treated and cold sized non ferrous alloy forging
31132502	Soğuk dövülmüş ısıl işlemli demir alaşımı dövme	Cold forged heat treated ferrous alloy forging
31132503	Soğuk dövülmüş işlenmiş ve ısıl işlemli demir alaşımı dövme	Cold forged machined and heat treated ferrous alloy forging
31132504	Soğuk dövülmüş ısıl işlemli ve soğuk kalibreli demir alaşımı dövme	Cold forged heat treated and cold sized ferrous alloy forging
31132506	Ilık dövülmüş ısıl işlemli demir alaşımı dövme	Warm forged heat treated ferrous alloy forging
31132507	Ilık dövülmüş işlenmiş ve ısıl işlemli demir alaşımı dövme	Warm forged machined and heat treated ferrous alloy forging
31132508	Ilık dövülmüş ısıl işlemli ve soğuk kalibreli demir alaşımı dövme	Warm forged heat treated and cold sized ferrous alloy forging
31132510	Sıcak dövülmüş ısıl işlemli demir alaşımı dövme	Hot forged heat treated ferrous alloy forging
31132511	Sıcak dövülmüş işlenmiş ve ısıl işlemli demir alaşımı dövme	Hot forged machined and heat treated ferrous alloy forging
31132512	Sıcak dövülmüş ısıl işlemli ve soğuk kalibreli demir alaşımı dövme	Hot forged heat treated and cold sized ferrous alloy forging
31132602	Soğuk dövülmüş ısıl işlemli paslanmaz çelik dövme	Cold forged heat treated stainless steel forging
31132603	Soğuk dövülmüş işlenmiş ve ısıl işlemli paslanmaz çelik dövme	Cold forged machined and heat treated stainless steel forging
31132604	Soğuk dövülmüş ısıl işlemli ve soğuk kalibreli paslanmaz çelik dövme	Cold forged heat treated and cold sized stainless steel forging
31132606	Ilık dövülmüş ısıl işlemli paslanmaz çelik dövme	Warm forged heat treated stainless steel forging
31132607	Ilık dövülmüş işlenmiş ve ısıl işlemli paslanmaz çelik dövme	Warm forged machined and heat treated stainless steel forging
31132608	Ilık dövülmüş ısıl işlemli ve soğuk kalibreli paslanmaz çelik dövme	Warm forged heat treated and cold sized stainless steel forging
31132610	Sıcak dövülmüş ısıl işlemli paslanmaz çelik dövme	Hot forged heat treated stainless steel forging
31132611	Sıcak dövülmüş işlenmiş ve ısıl işlemli paslanmaz çelik dövme	Hot forged machined and heat treated stainless steel forging
31132612	Sıcak dövülmüş ısıl işlemli ve soğuk kalibreli paslanmaz çelik dövme	Hot forged heat treated and cold sized stainless steel forging
31132702	Soğuk dövülmüş ısıl işlemli demir dövme	Cold forged heat treated iron forging
31132703	Soğuk dövülmüş işlenmiş ve ısıl işlemli demir dövme	Cold forged machined and heat treated iron forging
